id,seed,final_train_perplexity,final_val_perplexity,model_path,msf_ppl,rho_act,fro_norm,w_mean,w_std,w_sign_ratio,w_skew,w_kurt,self_loops,deg_skew,deg_var,moment2_trace,moment3_trace,in_sum_var,out_sum_var,sign_balance_var
20250718-172641,935598,9285.572377750374,8625.687941050362,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250718-172641'}/checkpoint_step6000_tokens98304000.pt,14263.04,,,,,,,,,,,,,,,
20250721-152314,986512,513.9693627541903,429.4477152409339,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250721-152314'}/checkpoint_step6000_tokens98304000.pt,998.18,0.9839734552901782,281.657619356205,0.0001351585626524691,0.19451729564853076,0.500197457661071,0.0005485558200592867,-0.0003295250263897209,22.0,0.5978003899693953,1.9091711044311523,0.0010738925332796575,-0.00023652837738503285,1.1957649167873856,1.2160818519334202,0.032184084966182455
20250814-185408,1009161,1033.5949866335025,1322.7920882144774,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-185408'}/checkpoint_step6000_tokens98304000.pt,3371.4,,,,,,,,,,,,,,,
20250813-020341,1288886,1042.620416596202,1167.3599206126853,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250813-020341'}/checkpoint_step6000_tokens98304000.pt,5548.72,,,,,,,,,,,,,,,
20250727-030225,1360681,115.98284444400568,148.4131591025766,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-030225'}/checkpoint_step6000_tokens98304000.pt,791.94,0.5871001966565192,253.56158094695613,0.00011052460205578503,0.175113558628144,0.5003057249257866,0.0014092700915277333,0.002837275733146072,29.0,0.6190546711405818,2.1429290771484375,0.0008794653253996611,-0.0005697665145332266,0.9822193134878836,0.9833178527812518,0.03208991785177637
20250814-165733,1466829,156.018328050871,179.02044192165667,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-165733'}/checkpoint_step6000_tokens98304000.pt,3543.72,0.9833586526293232,264.97672096233777,0.00022702655466965503,0.1829969705503933,0.5004891124195444,0.0002197205655459046,-0.0023400195439693405,27.0,0.6891364800357717,1.9339256286621094,-0.00022563625345758175,0.00019050411070451452,1.0791200521250732,1.0700013988066033,0.032293270104956445
20250814-085200,1487329,121.70429089650712,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-085200'}/checkpoint_step6000_tokens98304000.pt,2496.28,0.9292007217269863,260.2145254978912,0.00017686372090533776,0.1797096768678611,0.5003963522240559,0.0003881633830124341,0.00788399813986107,32.0,0.6537789092648035,1.9478979110717773,-0.00023149852098316051,0.0001597042095034012,1.0264042967837814,1.0343109370787293,0.032321336455192626
20250730-010810,1665574,770.4766680345258,686.2554949467076,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250730-010810'}/checkpoint_step6000_tokens98304000.pt,1862.04,0.9936743452611433,303.73085608717076,0.00022957872259832534,0.20976150409378605,0.5003288580968965,0.0016400637648968102,0.0010239906850539882,40.0,0.6840614866459349,2.0356292724609375,0.002306293321037808,0.0017083029740069693,1.40476875796495,1.4082729783502115,0.03239456854475445
20250728-101625,1802095,117.23848858788008,153.12429849019884,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250728-101625'}/checkpoint_step6000_tokens98304000.pt,1138.84,0.851202164392998,257.15161222396324,-0.00010674668218807217,0.17759306258025848,0.49980158843718464,0.0010595988870762507,-0.0014719753845064965,36.0,0.6927346700467201,2.0376853942871094,0.00012079854707296978,-0.00040384537779687506,1.015094106573034,1.0119517671965923,0.03252409725063288
20250813-000704,2003755,1196.8365575830824,1131.4440316534813,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250813-000704'}/checkpoint_step6000_tokens98304000.pt,5336.52,,,,,,,,,,,,,,,
20250814-230836,2022206,1041.0505735226018,1131.4440316534813,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-230836'}/checkpoint_step6000_tokens98304000.pt,9348.64,,,,,,,,,,,,,,,
20250727-010603,2025974,122.18505588333213,179.02044192165667,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-010603'}/checkpoint_step6000_tokens98304000.pt,3253.76,0.5409358318425317,260.0906848178756,0.00018486929323109362,0.1796236276831999,0.5007073248905864,-0.0006807944166617887,-0.0004683329079973042,22.0,0.7565555612238994,1.90625,-2.600945909246859e-05,0.0005229766698176626,1.0274094029917769,1.025811678666713,0.03225376540251534
20250814-205036,2382675,2185.239650887184,1322.7920882144774,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-205036'}/checkpoint_step6000_tokens98304000.pt,14374.4,,,,,,,,,,,,,,,
20250814-041712,2382711,880.0290429485867,1167.3599206126853,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-041712'}/checkpoint_step6000_tokens98304000.pt,4624.8,,,,,,,,,,,,,,,
20250726-230941,2423809,637.6946196346523,534.4563168515505,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250726-230941'}/checkpoint_step6000_tokens98304000.pt,1928.4,0.780107930370569,293.71796711525,-0.00014675731617420088,0.2028473781076369,0.5001042148093775,-0.003144753932750988,0.001200176192738489,23.0,0.6691131064198681,1.939453125,0.0005126553887377058,0.00010100894771396222,1.3209734282427006,1.3188557083929142,0.0322796319573434
20250812-181700,2504390,109.8231794116884,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-181700'}/checkpoint_step6000_tokens98304000.pt,601.12,0.9857682878328532,253.88782820041757,-3.93819492441127e-06,0.17533857040841636,0.5004096984543065,0.00037919437516399006,-0.0046833857899888365,39.0,0.7139210585345878,2.0316009521484375,-0.0023287140729887647,-0.0011516720951161557,0.982110771035854,0.9802757724246258,0.032148325584084585
20250728-121302,2547316,142.31292304927527,190.56626845863,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250728-121302'}/checkpoint_step6000_tokens98304000.pt,5948.0,0.6002949729358689,263.99584829275517,2.2999712563680317e-05,0.18232048637830853,0.5000465030427299,0.0015724338178828077,0.00412801840336563,29.0,0.6669144845043534,2.0157432556152344,0.0007866093144415547,-1.6516834362297002e-05,1.0705002967974422,1.0701400068937772,0.03255083565788966
20250727-165722,2865305,113.32652422449956,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-165722'}/checkpoint_step6000_tokens98304000.pt,801.98,0.994159554055458,256.9972033363152,4.9688691977142534e-05,0.17748742392149866,0.49994252678943196,-5.873770826740136e-05,0.002855090773998814,36.0,0.5545547014210577,1.9784917831420898,0.0001955174035264469,0.00043147591566306806,1.0115012264903105,1.0108546401459233,0.03227307153880001
20250814-125920,3016544,907.7247731024156,1030.191514142094,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-125920'}/checkpoint_step6000_tokens98304000.pt,3049.56,,,,,,,,,,,,,,,
20250727-185359,3221079,727.5047950878405,624.8427387029609,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-185359'}/checkpoint_step6000_tokens98304000.pt,1861.48,0.6284342518431274,300.7200511868159,0.00014005007998879132,0.2076831615779363,0.5004681319698125,-0.00036831871271839924,0.0018201674668949508,42.0,0.6962212280332463,2.0403709411621094,-0.00012761231474593964,-0.0007529531082951886,1.3744529703993829,1.3772200856344394,0.032517815351737464
20250814-105348,3264394,408.1714385806307,378.98627852215554,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-105348'}/checkpoint_step6000_tokens98304000.pt,1771.76,0.8619413544012113,276.1218888441269,8.013489775098232e-06,0.1906960503045311,0.49979896146785313,-0.0005666815196139059,-0.0015739278632009857,35.0,0.7790616919494227,1.959334373474121,0.0010502111286361535,5.2495654836898795e-06,1.1610088979111404,1.181641713810158,0.03230716913085538
20250812-161417,3419954,104.69411815648743,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-161417'}/checkpoint_step6000_tokens98304000.pt,725.68,0.9815459092333407,252.57277342799384,5.6225637323937106e-05,0.17443219603240034,0.5003319628735775,-0.002073435562312941,0.0006049280362758758,30.0,0.8177794343544965,2.0665130615234375,0.0004489217525669646,-0.00010700219680048894,0.9712762902579147,0.9799844947247907,0.03249140392303136
20250812-221028,3536541,109.4610784791558,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-221028'}/checkpoint_step6000_tokens98304000.pt,695.16,0.9555299264041529,253.88401495869076,5.689749798803227e-05,0.17533588592845048,0.4998800475994019,0.0022581408197659665,-0.0007659838374984851,29.0,0.637720401160368,2.046278953552246,0.000309666214176127,-0.0005165710307250509,0.9899058048421839,0.9872429341066744,0.03243942128342058
20250727-130235,3552516,4154.289865786993,13359.726829661871,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-130235'}/checkpoint_step6000_tokens98304000.pt,12680.4,,,,,,,,,,,,,,,
20250814-065005,3594819,8315.940141737792,5231.744197360583,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-065005'}/checkpoint_step6000_tokens98304000.pt,21381.44,,,,,,,,,,,,,,,
20250729-191841,3620679,118.27818394147636,162.99996726850102,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-191841'}/checkpoint_step6000_tokens98304000.pt,2668.8,0.7950541143402686,257.5205040265607,1.0624564725201093e-05,0.17784819633535998,0.49992321061658535,0.0018021994865611644,0.0041190082187192445,36.0,0.6107479682663102,2.033980369567871,0.0001333119590513313,0.000735542864527353,1.0104842091572346,1.0076729102492425,0.032337900004359536
20250814-022010,3747174,2220.790253347163,2800.3508727251638,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-022010'}/checkpoint_step6000_tokens98304000.pt,17702.4,,,,,,,,,,,,,,,
20250729-211525,3882035,115.68540943174604,168.17414165184545,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-211525'}/checkpoint_step6000_tokens98304000.pt,801.3,0.8022288827608653,257.8218938133679,4.821886983796888e-05,0.1780566749186623,0.500437844241919,-0.00015433173220412698,9.92462366968816e-05,36.0,0.6637121741777438,1.9591026306152344,-4.9237982385317384e-05,-0.000319896065886441,1.014809243085443,1.0168905834893973,0.032539638724589384
20250812-201349,4101502,109.85502363340332,153.12429849019884,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250812-201349'}/checkpoint_step6000_tokens98304000.pt,596.42,0.584234545227471,251.84726068633154,3.2537774846131e-05,0.17393064955749268,0.49978298528306353,-9.440469449038192e-05,0.00204521838711047,30.0,0.8871223980877884,2.0767173767089844,-0.0008010156937143708,0.0012061446016528366,0.9652837016800444,0.9679995746521258,0.03211922661129535
20250814-145554,4127349,1492.920876023486,1096.6331584284585,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250814-145554'}/checkpoint_step6000_tokens98304000.pt,20873.76,,,,,,,,,,,,,,,
20250727-150021,4159348,124.1927806559348,157.98498549518746,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250727-150021'}/checkpoint_step6000_tokens98304000.pt,2192.8,0.9793775053237995,259.64927705023234,-0.0001574002362557971,0.1793167562679292,0.499516378274224,-0.0003806136676637672,0.001628004615355394,29.0,0.8347613149351863,2.159430503845215,0.0011968681502229756,-2.9146338250801956e-05,1.0325694674688124,1.0146486236322416,0.03256414541310702
20250724-180859,4186150,251.07030363588035,286.07385163895896,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250724-180859'}/checkpoint_step6000_tokens98304000.pt,5489.84,0.9049570825363283,270.913317892352,1.9385852291084328e-05,0.1870964826234753,0.5004643083522562,-0.0005360316828778287,-0.0014396601611017523,35.0,0.6872842920384273,1.9871673583984375,-0.00010242701774647475,0.00014259311661323024,1.1169362105135194,1.1239499236114292,0.03258294175314712
20250726-211249,4632219,107.0172805739331,143.8469662358426,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250726-211249'}/checkpoint_step6000_tokens98304000.pt,672.68,0.9892106661937424,251.96472144445394,-0.00025078364710514836,0.1740110116199339,0.4991648566329271,0.0016133076417999134,0.0019136227590026422,29.0,0.6101275791735041,1.9186363220214844,-0.0010599997231279534,-0.0003847214638776755,0.9608322717671105,0.97303901826194,0.032143043126560605
20250729-231148,4693068,683.6299114655816,551.4217815078388,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250729-231148'}/checkpoint_step6000_tokens98304000.pt,1306.64,0.9300551312160601,293.0129783913788,4.329489515266344e-05,0.20235885839663656,0.500341017596508,-0.0032372346989665143,-0.00084404770838864,33.0,0.645050613209292,2.1458587646484375,0.0004627808067498069,9.623563283455187e-05,1.3078283960981185,1.3081699639342337,0.03256253955994766
20250725-175804,6376404,2433.772541666509,3827.6258214399054,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250725-175804'}/checkpoint_step6000_tokens98304000.pt,22256.96,,,,,,,,,,,,,,,
20250725-202600,7654433,840.1036492454629,827.7821368360857,checkpoint_65536/ESN_ml (49.97M N65536_batch_size64_seq_len256_sigma_in1.0_spectral_radius0.99_sparsity0.99951171875_dropout0.0_r_out512_{'20250725-202600'}/checkpoint_step6000_tokens98304000.pt,3059.08,1.0681015797483568,311.10992573142073,-5.234531747664572e-05,0.21485583696903462,0.49986979452335734,-0.0003247582239160739,-0.0019138804309846158,42.0,0.5833640319488707,2.1356496810913086,-0.000993852460479133,0.0007623139571604862,1.486907644457209,1.4731285493473867,0.03205501149311155
